n;date_hour;t_puna;ilum_puna;t_forest;ilum_forest;temp_forest;hr_forest;temp_puna;hr_puna
5181;31/07/2025 7:30;3.998;0;5.347;0;6.965;86.705;3.985;100
5182;31/07/2025 8:00;1.656;0;4.311;0;8.618;83.549;4.298;100
5183;31/07/2025 8:30;2.303;0;3.578;0;9.952;78.189;5.77;100
5184;31/07/2025 9:00;2.41;0;3.367;0;10.247;84.566;8.07;100
5185;31/07/2025 9:30;2.837;0;2.943;0;11.005;84.049;7.695;100
5186;31/07/2025 10:00;3.261;0;2.943;0;13.161;77.55;8.419;100
5187;31/07/2025 10:30;2.943;0;2.943;0;14.553;77.091;9.262;100
5188;31/07/2025 11:00;3.155;0;2.837;0;10.051;90.784;8.916;100
5189;31/07/2025 11:30;2.943;0;3.049;0;8.916;94.777;8.444;100
5190;31/07/2025 12:00;2.73;0;3.261;0;10.59;95.222;9.682;100
5191;31/07/2025 12:30;2.624;0;3.261;0;9.435;95.822;9.213;100
5192;31/07/2025 13:00;2.41;16;3.155;0;9.336;96.147;9.312;100
5193;31/07/2025 13:30;2.73;66;2.943;5;8.494;97.488;9.435;100
5194;31/07/2025 14:00;3.367;108;3.261;7;8.643;97.082;9.361;100
5195;31/07/2025 14:30;9.965;6144;3.472;10;8.742;96.461;9.015;100
5196;31/07/2025 15:00;15.091;7936;3.578;13;7.569;98.172;8.394;100
5197;31/07/2025 15:30;19.472;10752;4.727;160;9.386;97.808;9.879;100
5198;31/07/2025 16:00;22.621;2816;7.179;168;8.419;97.616;8.965;100
5199;31/07/2025 16:30;16.332;1216;7.481;176;8.394;97.981;8.792;100
5200;31/07/2025 17:00;17.284;1152;8.282;216;7.67;98.298;8.444;100
5201;31/07/2025 17:30;18.806;1408;8.68;136;6.509;98.538;7.895;100
5202;31/07/2025 18:00;20.901;1920;9.571;304;5.796;98.557;6.914;100
5203;31/07/2025 18:30;15.282;1344;8.978;128;5.642;98.66;6.661;100
5204;31/07/2025 19:00;17.57;2304;9.571;368;5.488;98.276;6.204;100
5205;31/07/2025 19:30;14.9;1664;10.161;248;5.847;98.62;6.23;100
5206;31/07/2025 20:00;14.709;1216;10.063;320;5.949;98.844;6.458;100
5207;31/07/2025 20:30;11.528;1152;10.063;256;5.565;98.857;6.331;100
5208;31/07/2025 21:00;13.076;1792;10.161;384;5.847;99.01;6.56;100
5209;31/07/2025 21:30;13.558;1344;10.455;272;4.324;97.901;5.488;100
5210;31/07/2025 22:00;9.077;480;9.373;144;3.775;95.946;4.662;100
5211;31/07/2025 22:30;13.365;2560;9.866;672;4.22;96.019;4.246;100
5212;31/07/2025 23:00;12.594;1920;10.357;368;4.272;97.644;3.88;100
5213;31/07/2025 23:30;11.916;1280;9.373;152;3.801;93.936;3.617;100
5214;01/08/2025 0:00;10.553;496;9.472;117;4.141;93.333;3.906;100
5215;01/08/2025 0:30;7.582;21;8.382;6;3.406;95.454;3.459;100
5216;01/08/2025 1:00;5.655;0;7.481;0;2.877;95.553;3.221;100
5217;01/08/2025 1:30;5.45;0;7.079;0;3.221;93.435;3.168;100
5218;01/08/2025 2:00;4.934;0;6.573;0;3.327;94.056;2.903;100
5219;01/08/2025 2:30;5.552;0;6.37;0;3.406;93.682;2.77;100
5220;01/08/2025 3:00;6.166;0;6.674;0;3.063;90.204;2.744;100
5221;01/08/2025 3:30;5.655;0;6.573;0;3.617;89.792;2.77;100
5222;01/08/2025 4:00;5.86;0;6.471;0;3.512;87.787;2.823;100
5223;01/08/2025 4:30;3.998;0;6.166;0;3.591;87.271;2.637;100
5224;01/08/2025 5:00;2.943;0;5.244;0;3.433;86.183;2.69;100
5225;01/08/2025 5:30;2.303;0;4.727;0;3.459;86.138;2.61;100
5226;01/08/2025 6:00;1.548;0;4.207;0;3.354;85.598;2.557;100
5227;01/08/2025 6:30;0.563;0;3.578;0;3.301;86.099;2.664;100
5228;01/08/2025 7:00;2.624;0;3.578;0;4.818;81.247;2.664;100
5229;01/08/2025 7:30;1.656;0;3.472;0;6.864;77.201;2.903;100
5230;01/08/2025 8:00;1.33;0;3.367;0;8.17;69.929;3.036;100
5231;01/08/2025 8:30;1.112;0;3.155;0;9.015;70.653;4.895;100
5232;01/08/2025 9:00;1.003;0;2.837;0;10.81;67.331;7.268;99.704
5233;01/08/2025 9:30;1.221;0;2.624;0;11.029;63.005;7.72;96.308
5234;01/08/2025 10:00;1.33;0;2.624;0;12.823;58.97;8.941;94.38
5235;01/08/2025 10:30;1.656;0;2.624;0;14.864;54.77;10.001;91.391
5236;01/08/2025 11:00;1.872;0;2.517;0;16.01;62.405;10.614;91.676
5237;01/08/2025 11:30;1.548;0;2.303;0;14.218;74.75;10.026;94.49
5238;01/08/2025 12:00;1.872;0;2.303;0;12.92;76.667;10.173;93.766
5239;01/08/2025 12:30;1.439;0;2.195;0;12.799;75.917;10.516;91.857
5240;01/08/2025 13:00;1.548;13;2.303;0;10.541;87.912;9.312;94.806
5241;01/08/2025 13:30;2.088;77;2.303;4;14.816;73.399;9.509;95.817
5242;01/08/2025 14:00;1.656;128;2.303;7;9.089;89.794;9.213;94.755
5243;01/08/2025 14:30;11.139;4864;2.517;9;7.845;92.777;8.891;95.45
5244;01/08/2025 15:00;16.618;11264;2.73;15;6.433;96.057;7.519;96.973
5245;01/08/2025 15:30;18.236;12288;3.893;152;6.306;97.083;7.192;98.411
5246;01/08/2025 16:00;20.71;7424;6.573;216;6.204;97.399;6.99;98.991
5247;01/08/2025 16:30;15.569;1920;7.28;288;6.179;97.687;6.889;99.353
5248;01/08/2025 17:00;16.332;1920;8.282;272;5.514;97.771;6.661;99.532
5249;01/08/2025 17:30;16.999;1536;9.275;288;5.024;97.61;5.847;99.495
5250;01/08/2025 18:00;18.901;1536;9.275;352;3.958;93.83;5.257;99.569
5251;01/08/2025 18:30;25.416;7680;10.063;480;4.037;93.801;4.532;99.7
5252;01/08/2025 19:00;26.39;11776;11.819;448;4.662;94.216;4.818;100
5253;01/08/2025 19:30;29.752;2688;12.594;768;4.584;97.122;5.128;100
5254;01/08/2025 20:00;20.71;1408;11.916;384;3.775;96.678;4.298;99.969
5255;01/08/2025 20:30;25.319;3712;10.259;1408;3.591;97.841;3.88;100
5256;01/08/2025 21:00;16.046;768;10.357;304;3.063;96.189;3.696;100
5257;01/08/2025 21:30;16.237;2048;9.373;288;3.564;95.252;3.354;100
5258;01/08/2025 22:00;7.682;136;8.382;51;3.354;92.155;3.142;100
5259;01/08/2025 22:30;7.179;92;7.782;19;3.248;92.351;3.142;100
